0.000000000000000000e+00,9.870280897655398158e-09,3.316788703956073725e+00,3.418505400870473776e-02,1.258044951912803688e-01,2.601670056138036258e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.041364693509505912e+01,8.190755399228629840e-04,-6.139673096737355328e-04,2.127081654020469142e-04,-3.779194329819333996e-04,-1.945189309931156314e-04,-4.272397850422295128e-04,-2.222541289265031169e-06,2.218742219245911141e-04,-2.124699079913256426e-05,-8.077182402898785106e-04,-1.589197354620068212e-03,-2.483436931569627318e-03,8.066498865241674899e-08,6.381891635129840180e-08,1.231994382729303649e-07,7.645642296879885882e-08,9.051952080800649823e-08,7.753499823300663250e-08,4.999894598613691676e-01,5.181350839066446483e-08,7.014242205099173006e-08,8.450363141641257871e-08,1.027347585185916822e-07,6.653568304596699166e-08,1.381897641477825844e-01
3.269754768392370281e-02,1.171369863870128087e-07,2.366432940120385631e+00,1.102593189988806538e-01,1.681416197086297304e-01,2.516817475647059599e-01,7.121798115531966511e-01,2.540834845735027298e-02,-4.076239320594847015e+01,2.524063877109547605e+00,4.372933482715081199e-01,-2.493840260701833955e-01,-6.611449580195657427e-01,4.496043222327147371e-01,2.757070974560072996e-01,2.539222036863222343e-01,4.036589357935974620e-01,-1.046857450909090687e-01,-3.593578659111598683e-02,1.334016826716309945e-01,3.012873275358362024e-01,1.446910033282832082e-02,4.549624035720425909e-04,8.524159555499620511e-02,5.066388768833195687e-03,9.313431557191101037e-03,1.324348474149325723e-02,1.409043560944989171e-01,3.938779823360700149e-04,7.277871845226160756e-04,7.990504276138751458e-03,7.914677657170805791e-03,1.314559393291315830e-03,4.171399235154753943e-02
3.178928247048137812e-02,3.777805881632067538e-06,2.455891056800282968e+00,1.105557375006753079e-01,1.897144761545274394e-01,9.914224043598190983e-02,1.725772610422298195e-02,1.996370235934664256e-02,-3.713150303386480999e+01,2.218044263261459648e+00,9.975930569731102093e-02,4.599281207764935875e-01,-7.499463580737288082e-02,1.525612950625550857e-01,2.708574752776652383e-01,1.968049603534311465e-01,5.740138776745811189e-01,2.895421699201115029e-01,1.006123840660270996e-02,-3.493208017668255616e-01,-4.557779110710293846e-01,2.651167851055210092e-03,6.099635801326440052e-04,1.194305473750625762e-01,8.685751394098647398e-04,3.154566934002755486e-03,1.659840232725200539e-03,1.555803078708302700e-01,5.701645073957083056e-04,5.573767284083028023e-04,2.051757453055642888e-03,2.845258705839381116e-03,7.305636199593975580e-04,5.120264290981382110e-02
3.814713896457765790e-02,9.449274581367931111e-06,3.197442068355769162e+00,9.371610650668883713e-02,1.317817742352262733e-01,1.958056494011415627e-01,1.058624740778904040e-02,3.992740471869328511e-02,-3.544773130259368799e+01,2.153757431535372913e+00,1.084694850742102534e-01,5.302024550498164457e-01,4.900801906814296061e-01,-2.107022112047094720e-01,2.356780413966958476e-01,4.142081232644095889e-01,3.701676784119549701e-01,2.507991332919175531e-01,1.530534884887141955e-01,-5.219537068475260666e-01,-6.742460051151583089e-01,6.930648601222587531e-03,1.779319144483568682e-03,1.701695635171043275e-01,6.216870898871473122e-04,1.442283585652658247e-02,3.594715998591646610e-04,5.859385952042475004e-02,6.557762882331463934e-05,3.052696983031618922e-03,3.023887336123888547e-03,6.350439522395823037e-03,4.150639375607338222e-04,4.727826689257858678e-02
5.722070844686648339e-02,1.837771834132978272e-05,2.850854935860228867e+00,1.538581255787842827e-01,2.007227241415406871e-01,4.094360663907706255e-01,1.085371277815034598e-02,5.444646098003629725e-02,-3.341489652879650407e+01,2.000056244152199181e+00,9.927151001537695696e-03,3.857920528087062650e-01,1.270534859988374510e-01,2.800316401430402169e-01,3.087659091392969679e-01,3.032843932977219437e-01,-1.610576183212749368e-01,-2.391571567846469126e-01,-3.317935724559920585e-01,-4.873859615948494817e-01,-3.976188819851249612e-01,1.228392845412254637e-02,5.608342470667175257e-04,7.585102580284154572e-02,2.249051410442339145e-03,2.914236912904080365e-02,6.162911075862811776e-03,5.028735209582296806e-02,3.739495523461091112e-04,2.324547268005742757e-03,3.847097720782917570e-03,3.305332155146403078e-02,1.385807355092102608e-03,2.326928702893342818e-02
6.993642143505904296e-02,1.057643597308755256e-04,2.996631149663723459e+00,1.285820738687785958e-01,1.621869927157909563e-01,4.164298624237678936e-01,4.229673742550045523e-03,6.352087114337567897e-02,-3.093993016927218065e+01,2.091391407555859061e+00,9.918569199959940963e-02,3.972624724649734818e-01,-5.858200360989376798e-02,4.728813503574429422e-01,1.720300043819015801e-01,-7.972084409162945307e-02,-1.286149485332510611e-01,-2.695052989055866099e-01,3.996451523403649064e-02,-3.666031534435559847e-02,-4.940051313487493490e-01,1.121247727703145484e-03,1.468869131717262565e-03,8.668932622733888094e-02,2.474670989415926788e-03,1.474443173178285708e-02,5.633548249751713609e-03,6.664761408725441982e-02,1.366057671993183540e-04,9.299950587466155119e-03,3.909749029396827544e-03,2.276025135185470380e-02,9.005089444282952851e-04,2.731898582602356948e-02
8.446866485013623804e-02,9.859314918697690937e-05,3.206508495282603732e+00,1.510143734826673301e-01,1.486131946302549078e-01,8.755017298066383180e-01,4.091576714097708463e-03,1.597096188747731405e-01,-3.104117249065922834e+01,1.596123419210759842e+00,2.845376403429255574e-01,-2.093481751428566406e-03,-1.119321764503569960e-01,-3.334784572478616954e-02,-1.919803055036540806e-01,2.259934415487980797e-01,1.449364286170389260e-01,3.666110957735169151e-04,-1.098475630716094498e-01,-1.894872874136895313e-01,-4.690028412284021342e-01,2.392183922729041248e-02,4.423882636988179726e-03,8.327712025199390800e-02,3.288605800151265125e-03,1.782967696996569026e-02,2.264214504879593932e-03,4.301116962543746758e-02,1.190384179170270260e-03,7.916944858336667779e-03,1.862212385915198044e-03,5.844976880847372464e-03,1.621613487117169348e-03,2.345016551633530288e-02
8.174386920980926396e-02,1.164689208907044009e-04,3.161032015016760788e+00,1.486771382629495097e-01,1.623151555321144801e-01,5.398865083186061842e-01,4.537216114927519056e-03,6.170598911070780679e-02,-3.136251443028429264e+01,2.372498274383724404e+00,4.493438875977637803e-01,6.176298219612014195e-02,-4.109188816311920567e-01,-3.947765657572061548e-01,6.291245018160387947e-02,3.242738489206072883e-01,5.226326283276654383e-01,1.546882108115510135e-01,-2.255428958627844760e-01,4.319751831844315104e-02,2.493738112069150692e-01,3.033143235467940582e-02,1.783415012827684065e-04,1.379796238711288037e-01,3.152645744517666628e-03,8.276857137093902514e-03,1.844012689045863894e-03,3.524398425279312574e-02,1.923129907429518013e-03,3.741256606354917327e-04,9.137354102821159882e-03,1.037189197985270185e-02,1.675213393702613528e-03,3.726094500152665051e-02
6.630336058128973031e-02,6.850517411092631485e-05,3.239766464477508379e+00,1.538989504691390398e-01,1.607427337225437736e-01,7.570741924145676371e-01,2.910424651241918029e-03,1.343012704174228744e-01,-3.160449623592229074e+01,1.657540203404508361e+00,3.537128326887785112e-01,7.318782606091699117e-02,-2.110395927340279754e-01,2.449533051511506021e-01,1.286093142134931144e-01,1.935025865901432718e-01,4.235123545016560298e-01,-2.081842906244237013e-02,-2.835381032268712298e-01,-6.752311759425587423e-02,-3.044057512328950943e-01,1.139926470770448626e-02,6.051660401977406161e-04,1.583045622480138137e-01,5.063634374039858131e-03,8.618557091328582498e-03,5.989140152128893035e-04,2.788735156306793375e-02,6.040607232841625025e-04,1.930569751103525765e-03,7.226384676125423637e-03,1.058214843890303326e-02,3.079123953644901778e-03,4.243525643387904139e-02
7.084468664850136765e-02,1.770324655314605030e-04,3.131116729853068659e+00,1.354402594808088722e-01,1.577247475156139667e-01,4.098512133024989068e-01,5.598841243877329156e-03,3.085299455535390339e-02,-3.112030535952289512e+01,2.161509757974576118e+00,5.264077337788872768e-01,-2.236025259212606753e-02,-4.949214688503016379e-01,2.561850049039753885e-01,2.489623004712972487e-01,3.686333684186848814e-01,4.794589601384890987e-01,2.385874539061958732e-01,1.480755394280324211e-01,1.442181319656841709e-01,-4.553280892347515985e-01,6.913617985774345165e-02,5.940682057948854780e-04,1.082012612817406516e-01,1.036928828765186364e-03,2.639159160079641245e-03,4.023211201268989817e-03,1.690078188073950577e-02,6.318744864719645402e-06,1.745336643151105616e-03,4.332205050497599588e-03,2.266380576519317833e-02,4.767589879819175550e-04,3.273291623743691814e-02
5.722070844686648339e-02,2.327503519288592838e-04,3.082203841561308888e+00,1.526465112667799162e-01,1.906251448700764795e-01,4.528039687719662698e-01,5.611771601753574694e-03,7.803992740471869805e-02,-3.066078651104885822e+01,2.206213920418460539e+00,7.110502749468400330e-01,-1.330019162792816789e-01,-5.221412028291765317e-01,2.877607581290078098e-01,1.875596189193007302e-01,2.388740955063528293e-01,2.932294703394514590e-01,-1.331593617057348980e-02,7.995225964554056319e-02,-1.130092740102859178e-01,-5.100778106482211083e-01,1.124470929727017059e-02,3.543717425676979498e-04,1.425206155029963562e-01,1.271311541058597677e-03,4.892066278065357668e-03,5.426512859092021135e-03,3.804520497403771767e-02,1.094879447206509554e-04,5.818460861970717150e-03,1.950518986812388358e-03,2.109883488170601409e-02,7.130183337380942852e-04,3.860384617355473030e-02
5.449591280653950931e-02,4.139540969653208243e-04,3.228591755446324374e+00,1.103929023683918320e-01,1.249076462966456497e-01,3.773582426223957009e-01,4.841773805032018214e-03,7.803992740471869805e-02,-3.013245138655263489e+01,2.134155282240252305e+00,3.860231112337855208e-01,-1.983998633735958167e-02,-1.858379422546075355e-01,5.358417368409786885e-01,-1.203653359824168323e-01,9.759698931469198424e-01,1.009303633098608932e+00,-2.901562594708993470e-01,-1.523620869296063440e-01,5.172561482815914158e-02,-4.008730029896965252e-01,1.278862367556499700e-02,1.837184745860635359e-03,1.044834342265310023e-01,2.825966830785122189e-03,5.578376901890963295e-03,9.999543524638445161e-04,1.086861149668686549e-01,2.306136739795352228e-04,7.195961708067527204e-04,1.045476260180002370e-03,1.215109573987258745e-02,9.434472946175345058e-04,3.849513943359345047e-02
3.360581289736602750e-02,5.581106239523903056e-04,3.032699891938691383e+00,1.095765326250160293e-01,1.617822603536129555e-01,1.702192242038973735e-01,7.734815497463439285e-03,1.996370235934664256e-02,-3.019665849411400060e+01,2.094567814725430743e+00,7.714623605070562995e-01,3.197587123933681719e-01,-7.156373711314503172e-01,3.674248417933957400e-01,1.776839888448417115e-01,5.110816685498777989e-01,4.327866269990008341e-01,-7.524029933604708953e-03,-1.163337951454385955e-01,8.964192513105317950e-02,-4.460373242980464337e-01,6.131320297957231803e-03,2.670291758587899403e-04,1.519341664826139027e-01,1.322351300513200734e-03,3.084097266154010343e-03,1.043299516426307886e-03,1.178815243579334343e-01,5.091860658560967397e-04,1.676871770091765013e-03,7.855733520675421341e-04,7.407721304490823104e-03,5.020884771751898045e-04,4.996413712704293048e-02
3.814713896457765790e-02,3.796401325202500808e-04,3.037903276462341928e+00,1.033117041589572543e-01,1.450814361972223299e-01,2.003290789937870187e-01,7.646773677429380758e-03,7.078039927404718157e-02,-2.997378893997243310e+01,2.371303820178225941e+00,8.940228132549590256e-01,5.323905074964733197e-01,-7.744755453781478893e-01,2.239022291825178701e-01,6.572494369465904651e-02,1.508468561930946250e-01,4.714676461283942022e-01,-1.927045292031068224e-05,1.049421059588844241e-01,1.814130287899266836e-01,-6.282595660408186733e-01,9.486268520640982541e-03,2.363593153271370464e-04,1.312769766817065142e-01,2.964392512115570592e-03,7.429886768923829252e-03,7.747976709146764916e-04,6.597005671136364768e-02,3.166876232574612375e-05,3.122551150253552107e-03,1.057301968448941427e-02,1.724016347151948250e-02,1.978638154712290896e-04,3.761621751964935867e-02
5.086285195277021054e-02,2.836781127408271349e-04,3.055317218917747546e+00,1.114253276074446686e-01,1.483443601487411390e-01,3.209757938864080673e-01,3.062571293212695920e-03,7.622504537205081199e-02,-3.019652777387402764e+01,1.935467443763843498e+00,6.292502404393900406e-01,2.610797456978862230e-01,-6.239857586336429174e-01,4.111423495891342039e-01,1.360666915021549461e-01,3.515091006549223573e-01,6.731159728392395181e-01,1.830689571068743748e-01,-6.749972913384692796e-02,-6.525683932720918734e-02,-6.674640286538784384e-01,1.397590528740341211e-02,4.491258831804806058e-04,1.326923977378400565e-01,2.523586908661399567e-03,3.826396197711915987e-03,7.363264414882496420e-04,3.166707051043936294e-02,1.794826176890327218e-04,3.043874096307298306e-03,4.389962171450083155e-03,2.177637513813689141e-02,2.745218376434740157e-04,3.589188801958204805e-02
5.086285195277021054e-02,5.664524387390118673e-04,2.924763608245251945e+00,1.192595809051047451e-01,1.726616695163489534e-01,1.963667605719549847e-01,8.434663583564257910e-03,2.903811252268602427e-02,-2.973769071877794090e+01,2.184197197416773317e+00,6.603641181411884498e-01,3.956217731563434481e-01,-5.840523476297641015e-01,6.100060539812187654e-01,1.833569654500766255e-01,1.199906190480237722e-02,1.241408323069592978e-01,-1.199624048537467069e-01,-1.009493162515341380e-01,-2.428336101335620834e-02,-5.294747079164507930e-01,2.940862917185579038e-03,7.797062916121133818e-04,1.378080977635585402e-01,1.196601891200374827e-03,5.327733727256664907e-03,9.932353705196061804e-04,1.023264369503854299e-01,1.828732007078367799e-04,4.226382251295315168e-03,7.913149816047515767e-04,7.044513214497895651e-03,2.973805931181365569e-04,4.450262169409370527e-02
6.902815622161671827e-02,6.123621076729514768e-04,3.172133373813131652e+00,1.609108881825049020e-01,1.580637581776981326e-01,9.608305042916491789e-01,7.427587853791032917e-03,1.742286751361161456e-01,-2.889514052404195610e+01,1.358514395519977658e+00,5.788353562079771031e-01,7.095598346075229212e-01,-3.885846690352533217e-02,4.070121185115813667e-01,1.279224423805457589e-01,-6.154964647624172613e-02,3.376603052132394200e-01,3.352615290902647427e-01,-2.380975591327374463e-01,-2.070011696643392352e-01,-4.248134348280159234e-01,4.699889851613165033e-03,1.571979280644874135e-03,1.061871220069020572e-01,1.855080045508381839e-03,3.816165362270768774e-03,1.211797522272467812e-03,6.281484964063657750e-02,1.034170245796013155e-03,4.944423150256068746e-03,3.585260522795449996e-03,1.638675457739672062e-02,8.227427233611765180e-04,3.153749508632672921e-02
8.265213442325158866e-02,1.387575585942324224e-03,3.125679147430075133e+00,1.546099304754901815e-01,1.618453050050593645e-01,6.579975247950213824e-01,5.950454527275497556e-03,1.088929219600725945e-01,-2.859826471683332727e+01,1.075196091882480331e+00,4.849808104208465087e-01,2.758847727891148294e-01,3.039732634548090173e-01,7.594667625249528209e-01,5.712061547876743361e-01,1.159482796724979059e-01,3.945179098444593913e-01,3.598939462218927465e-01,-1.091362539095762363e-01,3.214021248489526417e-02,-8.826795535452619523e-02,1.324752545980603180e-03,6.758761767172361727e-04,1.400994449871506842e-01,2.046828206323992282e-03,8.942421586829376202e-04,1.133325066977237689e-03,1.252416170834832476e-01,5.093747353474783763e-04,4.115655297192392405e-03,1.388700303683490555e-03,3.346902276463619916e-03,1.110516317117546826e-03,4.893163851472493581e-02
7.992733878292461458e-02,9.319678147624865534e-04,2.963164417347544433e+00,1.374652931120368959e-01,1.486625829632991225e-01,6.236981161286938580e-01,2.648275221302876913e-03,9.618874773139746148e-02,-2.893780135954281363e+01,1.774647556310986030e+00,6.871798054818429868e-01,3.553191503426291753e-01,8.269435677022490827e-02,6.275985693556901390e-01,1.473173147004345762e-01,2.014000462500470934e-01,1.286433554982785166e-01,-4.308423160994938328e-02,9.215557351476008630e-02,8.372616599094440115e-02,-2.493521082917180276e-01,4.025115476590326348e-03,8.738264479914568299e-04,1.278343943247539638e-01,1.933028047478169663e-03,3.032058697038925513e-03,1.555463621907806487e-03,1.178908013966427359e-01,6.884785530337488588e-04,3.424864953480489561e-03,3.896407212602624910e-03,6.316492279497929949e-03,1.231737770923516432e-04,4.490039017715262426e-02
9.990917347865577169e-02,7.929089015695000913e-04,3.126791136510836289e+00,1.559170944905580725e-01,1.670111116858135070e-01,7.894158389421220834e-01,5.504315290931053629e-03,1.597096188747731405e-01,-2.901053137687953765e+01,1.686175435055438321e+00,4.156708022790771562e-01,1.188615685194460841e-01,-2.595309771729185644e-01,5.934363721928288538e-01,-2.165437162880627930e-01,-1.532591768659894715e-01,2.351082774140106357e-02,-1.490219912636846500e-01,-1.415683166294316453e-01,-1.362392742334994633e-01,-1.414415506308959736e-01,4.718767705039119548e-03,2.059935815883130088e-04,7.057428281406150083e-02,3.708963305441296838e-03,1.430177526158754771e-02,4.834741649087398885e-04,1.170710429850791295e-01,8.589248304161716495e-04,4.441599668812844692e-04,1.127845965323773974e-03,3.327272899685881826e-03,8.082125194941952671e-04,3.534850571342147696e-02
9.082652134423251089e-02,7.895166514329696140e-04,3.170740277900565562e+00,1.439064739405356008e-01,1.407700951797982991e-01,9.728945583136436870e-01,3.741658291877275090e-03,1.996370235934664117e-01,-2.875674630670567566e+01,1.680837485811061960e+00,3.890230395024987242e-01,-2.699323213834367019e-01,-3.536121431620707911e-01,4.195096591710676392e-01,5.957898612274820788e-02,-3.484657317952511990e-01,3.062488004493562621e-01,7.006413272026824207e-03,-2.113968446913092880e-01,-3.565271172287559631e-01,-1.840184210773317675e-01,4.267432427647306278e-03,2.334053990231778081e-03,3.131806379893604247e-02,8.765016503692631480e-03,3.707855678076945466e-02,1.503890380647726795e-03,9.477123531735380524e-02,2.009029480380035947e-03,1.561131026063327602e-03,2.324479851281260716e-03,1.010962437343601063e-02,1.032810022987449292e-03,2.632895161824855626e-02
